1.3403,-0.62875,-0.076251,0.75288,0.019388,-0.043462,0.41678,0.15677,0.03596,0.2749,0.21075,0.11764,0.22624,0.22982,0.17676,0.22119,0.23856,0.21218,0.22718,0.24113,0.22871,0.23114,0.23853,0.23234,0.23021,0.23276,0.22929,0.22629,0.2265,0.22455,0.22229,0.22197,0.2212,0.22016,0.22019,0.22035,0.22036,0.22091,0.22165,0.2223,0.22314,0.22408,0.22492,0.22576,0.22658,0.2273,0.22792,0.22849,0.22895,0.22931,0.22961,0.22984,0.23001,0.23014,0.23024,0.23033,0.23041,0.2305,0.2306,0.23072,0.23087,0.23104,0.23125,0.23148,0.23174,0.23202,0.23232,0.23263,0.23296,0.23329,0.23362,0.23396,0.23429,0.23461,0.23493,0.23524,0.23555,0.23584,0.23613,0.23641,0.23668,0.23695,0.23722,0.23748,0.23774,0.238,0.23827,0.23853,0.2388,0.23907,0.23935,0.23962,0.2399,0.24019,0.24047,0.24076,0.24105,0.24134,0.24163,0.24192,0.24221,0.2425,0.24279,0.24308,0.24337,0.24366,0.24395,0.24424,0.24453,0.24482,0.24511,0.2454,0.24568,0.24597,0.24626,0.24655,0.24684,0.24713,0.24742,0.24772
1.116,-0.16445,-0.16721,0.54534,0.14072,-0.098777,0.23711,0.13724,-0.018023,0.14372,0.15647,0.078289,0.15224,0.19211,0.16338,0.19702,0.23134,0.2238,0.23672,0.25673,0.25418,0.25537,0.26234,0.25854,0.25362,0.25245,0.24709,0.24036,0.23612,0.23105,0.22549,0.22175,0.2186,0.21565,0.21403,0.21329,0.21297,0.21346,0.21461,0.21602,0.21778,0.21978,0.22179,0.22377,0.22567,0.22738,0.22886,0.23011,0.23109,0.23181,0.2323,0.23257,0.23265,0.23259,0.23243,0.23219,0.23192,0.23165,0.23141,0.23121,0.23108,0.23102,0.23105,0.23115,0.23133,0.23158,0.2319,0.23226,0.23266,0.23309,0.23353,0.23397,0.23441,0.23484,0.23525,0.23564,0.23601,0.23635,0.23666,0.23696,0.23723,0.23749,0.23774,0.23797,0.23821,0.23843,0.23866,0.2389,0.23914,0.23938,0.23964,0.2399,0.24017,0.24044,0.24073,0.24102,0.24131,0.24161,0.24191,0.24221,0.24251,0.24282,0.24312,0.24342,0.24371,0.24401,0.2443,0.2446,0.24489,0.24517,0.24546,0.24575,0.24603,0.24632,0.24661,0.24689,0.24718,0.24747,0.24776,0.24805
1.4151,-0.089749,0.015262,0.65002,0.21583,0.0075977,0.30433,0.16685,0.011806,0.15445,0.14085,0.058301,0.12434,0.15163,0.12177,0.15627,0.18892,0.18491,0.20365,0.22798,0.23136,0.23955,0.2522,0.25384,0.2543,0.25724,0.25502,0.25083,0.24808,0.24355,0.23795,0.2335,0.22906,0.22453,0.2211,0.21842,0.21618,0.21488,0.21439,0.2144,0.21503,0.21619,0.21763,0.21932,0.22118,0.22305,0.22485,0.22656,0.22808,0.22939,0.23047,0.23132,0.23193,0.23233,0.23255,0.23261,0.23254,0.23239,0.23219,0.23197,0.23175,0.23157,0.23143,0.23135,0.23135,0.23142,0.23156,0.23177,0.23204,0.23237,0.23273,0.23313,0.23355,0.23398,0.23441,0.23483,0.23525,0.23564,0.23601,0.23636,0.23669,0.237,0.23729,0.23756,0.23781,0.23806,0.2383,0.23853,0.23877,0.239,0.23924,0.23949,0.23974,0.24,0.24026,0.24054,0.24082,0.2411,0.24139,0.24169,0.24199,0.24229,0.24259,0.24289,0.24319,0.24349,0.24379,0.24408,0.24438,0.24467,0.24496,0.24525,0.24554,0.24583,0.24612,0.2464,0.24669,0.24698,0.24726,0.24755
1.386,-0.37986,-0.017617,0.77661,0.15446,-0.009211,0.41322,0.2039,0.044066,0.24672,0.20305,0.098757,0.18635,0.19908,0.14741,0.18437,0.20826,0.18825,0.2036,0.22326,0.21775,0.22333,0.23507,0.23393,0.23449,0.23934,0.23825,0.23622,0.23665,0.23481,0.23191,0.23043,0.22846,0.22597,0.22439,0.22305,0.22166,0.22088,0.22053,0.22032,0.22049,0.221,0.22163,0.22244,0.22341,0.2244,0.22539,0.2264,0.22733,0.22817,0.22893,0.22958,0.23011,0.23054,0.23087,0.23111,0.23128,0.2314,0.23147,0.23152,0.23157,0.23161,0.23167,0.23176,0.23187,0.23201,0.23219,0.23241,0.23265,0.23293,0.23323,0.23355,0.23388,0.23422,0.23457,0.23492,0.23527,0.23561,0.23594,0.23626,0.23657,0.23688,0.23717,0.23745,0.23773,0.238,0.23826,0.23852,0.23878,0.23904,0.2393,0.23957,0.23983,0.2401,0.24037,0.24065,0.24093,0.24121,0.2415,0.24179,0.24208,0.24237,0.24266,0.24296,0.24325,0.24354,0.24384,0.24413,0.24442,0.24471,0.24501,0.2453,0.24559,0.24588,0.24617,0.24645,0.24674,0.24703,0.24732,0.24761
0.68533,0.093409,0.094077,0.37124,0.20127,0.063139,0.17351,0.13051,0.051096,0.11365,0.12555,0.09463,0.12901,0.15677,0.15476,0.17777,0.2035,0.21064,0.2243,0.24077,0.24642,0.25143,0.25771,0.2582,0.25657,0.25546,0.2518,0.2467,0.24217,0.2371,0.23171,0.22716,0.22314,0.21953,0.21689,0.21511,0.21397,0.21363,0.21399,0.21485,0.21615,0.21781,0.21966,0.22159,0.22354,0.22539,0.22708,0.22859,0.22986,0.23088,0.23165,0.23219,0.23251,0.23265,0.23265,0.23252,0.23232,0.23209,0.23184,0.2316,0.23141,0.23128,0.23122,0.23123,0.23132,0.23149,0.23172,0.23202,0.23236,0.23275,0.23316,0.23359,0.23403,0.23447,0.2349,0.23531,0.2357,0.23607,0.23641,0.23673,0.23703,0.23731,0.23757,0.23782,0.23807,0.2383,0.23853,0.23876,0.239,0.23924,0.23948,0.23974,0.24,0.24026,0.24054,0.24082,0.24111,0.2414,0.2417,0.242,0.2423,0.2426,0.2429,0.2432,0.2435,0.2438,0.2441,0.24439,0.24469,0.24498,0.24527,0.24555,0.24584,0.24613,0.24641,0.2467,0.24699,0.24727,0.24756,0.24785
1.1326,-0.52972,0.019552,0.63716,0.028095,-0.020772,0.33528,0.11115,0.021603,0.21674,0.16338,0.096576,0.19176,0.19941,0.16519,0.20954,0.2293,0.21428,0.23224,0.24717,0.24006,0.24428,0.25097,0.24584,0.24348,0.2441,0.23936,0.23486,0.23276,0.22887,0.22491,0.22272,0.22042,0.21824,0.21728,0.21675,0.21644,0.21686,0.21769,0.21866,0.21994,0.2214,0.22284,0.22429,0.22571,0.22698,0.2281,0.22908,0.22987,0.23047,0.23092,0.23121,0.23137,0.23143,0.23141,0.23134,0.23124,0.23114,0.23105,0.231,0.23099,0.23102,0.23112,0.23126,0.23147,0.23172,0.23201,0.23234,0.2327,0.23308,0.23346,0.23386,0.23425,0.23463,0.235,0.23536,0.2357,0.23602,0.23633,0.23662,0.2369,0.23716,0.23742,0.23767,0.23792,0.23817,0.23841,0.23866,0.23891,0.23917,0.23943,0.23969,0.23997,0.24025,0.24053,0.24082,0.24111,0.2414,0.2417,0.24199,0.24229,0.24259,0.24288,0.24318,0.24347,0.24377,0.24406,0.24435,0.24464,0.24493,0.24522,0.2455,0.24579,0.24608,0.24637,0.24665,0.24694,0.24723,0.24752,0.24781
1.0313,0.14041,0.13044,0.54186,0.27849,0.13345,0.3179,0.23062,0.12224,0.20485,0.19285,0.13109,0.164,0.17663,0.1522,0.16885,0.18702,0.18253,0.19293,0.20858,0.21171,0.21815,0.22821,0.23167,0.23435,0.23871,0.23977,0.23928,0.23945,0.23821,0.23589,0.23395,0.23169,0.22906,0.22684,0.22488,0.22302,0.22163,0.22069,0.22005,0.21982,0.21997,0.22038,0.22104,0.22192,0.22292,0.22398,0.22508,0.22616,0.22718,0.22811,0.22894,0.22964,0.23023,0.23069,0.23104,0.2313,0.23147,0.23158,0.23164,0.23167,0.23168,0.2317,0.23173,0.23179,0.23188,0.23201,0.23217,0.23237,0.23261,0.23288,0.23318,0.2335,0.23383,0.23418,0.23454,0.2349,0.23525,0.2356,0.23594,0.23627,0.23659,0.23689,0.23719,0.23747,0.23775,0.23802,0.23828,0.23854,0.2388,0.23906,0.23932,0.23958,0.23984,0.24011,0.24038,0.24065,0.24093,0.24121,0.2415,0.24179,0.24208,0.24237,0.24266,0.24296,0.24325,0.24355,0.24384,0.24413,0.24443,0.24472,0.24501,0.2453,0.24559,0.24588,0.24617,0.24646,0.24675,0.24704,0.24733
1.0314,-0.35886,0.27796,0.62321,0.072251,0.13514,0.34633,0.1052,0.070676,0.20556,0.12435,0.084835,0.15979,0.14922,0.13027,0.17355,0.18685,0.18244,0.20682,0.2226,0.22356,0.2352,0.2451,0.24529,0.24818,0.25117,0.24878,0.24646,0.24479,0.24075,0.2365,0.23314,0.22924,0.22549,0.22271,0.22027,0.21827,0.21712,0.21653,0.21639,0.21683,0.21769,0.2188,0.22018,0.22171,0.22326,0.22481,0.22628,0.22762,0.2288,0.2298,0.2306,0.23121,0.23165,0.23193,0.23207,0.2321,0.23205,0.23195,0.23182,0.23169,0.23158,0.23151,0.23148,0.23151,0.23159,0.23174,0.23194,0.2322,0.2325,0.23284,0.23321,0.23359,0.23399,0.23439,0.23479,0.23518,0.23556,0.23592,0.23626,0.23659,0.2369,0.23719,0.23747,0.23773,0.23799,0.23823,0.23848,0.23872,0.23897,0.23921,0.23946,0.23972,0.23998,0.24025,0.24052,0.2408,0.24108,0.24137,0.24166,0.24196,0.24226,0.24255,0.24285,0.24315,0.24345,0.24375,0.24404,0.24434,0.24463,0.24492,0.24521,0.2455,0.24579,0.24608,0.24636,0.24665,0.24694,0.24723,0.24752
0.98715,-0.57226,0.17977,0.51735,-0.095797,0.035798,0.31026,0.057334,0.053526,0.23109,0.15286,0.12625,0.22176,0.21081,0.19029,0.23722,0.24461,0.23109,0.24952,0.25624,0.24647,0.24986,0.25163,0.24364,0.24051,0.23886,0.23261,0.22814,0.22571,0.22173,0.21858,0.21717,0.21563,0.21459,0.21474,0.21516,0.21584,0.21714,0.21864,0.22017,0.22187,0.22356,0.2251,0.22654,0.22782,0.22888,0.22973,0.23039,0.23085,0.23113,0.23127,0.23128,0.2312,0.23107,0.23091,0.23075,0.2306,0.2305,0.23044,0.23044,0.23051,0.23064,0.23083,0.23108,0.23138,0.23172,0.23209,0.23249,0.2329,0.23331,0.23372,0.23411,0.2345,0.23487,0.23522,0.23555,0.23586,0.23615,0.23642,0.23669,0.23694,0.23718,0.23742,0.23766,0.2379,0.23814,0.23839,0.23864,0.2389,0.23916,0.23943,0.23971,0.23999,0.24028,0.24057,0.24087,0.24116,0.24146,0.24176,0.24206,0.24236,0.24265,0.24295,0.24324,0.24353,0.24382,0.24411,0.2444,0.24469,0.24497,0.24526,0.24555,0.24583,0.24612,0.24641,0.24669,0.24698,0.24727,0.24756,0.24785
0.89698,0.081341,0.050403,0.40528,0.18013,0.025507,0.17699,0.11265,0.021303,0.10435,0.11364,0.075547,0.12069,0.15177,0.14719,0.17561,0.20495,0.21142,0.2274,0.24613,0.2514,0.25683,0.26383,0.26365,0.26141,0.26,0.25544,0.24939,0.24419,0.2383,0.23209,0.22697,0.22244,0.21839,0.21549,0.21355,0.21234,0.21205,0.21254,0.21357,0.2151,0.21702,0.21912,0.2213,0.22349,0.22555,0.22742,0.22906,0.23043,0.23151,0.23232,0.23285,0.23315,0.23324,0.23317,0.23297,0.23269,0.23237,0.23205,0.23175,0.2315,0.23132,0.23122,0.23121,0.23129,0.23145,0.23169,0.232,0.23237,0.23277,0.23321,0.23367,0.23413,0.23459,0.23504,0.23546,0.23587,0.23624,0.23659,0.23692,0.23721,0.23749,0.23775,0.23799,0.23823,0.23845,0.23868,0.2389,0.23913,0.23937,0.23961,0.23986,0.24012,0.24038,0.24066,0.24094,0.24123,0.24153,0.24183,0.24213,0.24243,0.24274,0.24304,0.24334,0.24364,0.24394,0.24424,0.24454,0.24483,0.24512,0.24541,0.2457,0.24598,0.24627,0.24655,0.24684,0.24713,0.24741,0.2477,0.24799
0.9255,-0.14936,0.35632,0.60622,0.20361,0.21716,0.37149,0.18418,0.1313,0.22104,0.15428,0.10987,0.15627,0.14475,0.12474,0.15392,0.16491,0.16239,0.18237,0.19823,0.2031,0.2159,0.22811,0.23278,0.23883,0.24473,0.24603,0.24656,0.24699,0.24506,0.24228,0.23966,0.23624,0.23255,0.22934,0.22625,0.22342,0.22124,0.21959,0.21839,0.2178,0.21773,0.21805,0.21878,0.21981,0.22103,0.22239,0.22382,0.22523,0.22658,0.22783,0.22893,0.22986,0.23063,0.23123,0.23167,0.23197,0.23214,0.23221,0.2322,0.23215,0.23206,0.23198,0.23191,0.23187,0.23187,0.23191,0.23201,0.23217,0.23237,0.23263,0.23292,0.23325,0.2336,0.23398,0.23436,0.23475,0.23514,0.23552,0.23588,0.23624,0.23658,0.2369,0.23721,0.2375,0.23778,0.23805,0.23831,0.23856,0.23881,0.23906,0.23931,0.23956,0.23981,0.24007,0.24033,0.2406,0.24087,0.24115,0.24144,0.24173,0.24202,0.24231,0.24261,0.24291,0.2432,0.2435,0.2438,0.24409,0.24439,0.24468,0.24498,0.24527,0.24556,0.24585,0.24614,0.24643,0.24672,0.247,0.24729
-6.3854e+82,6.4137e+81,3.2714e+81,1.1623e+80,-1.1707e+80,-1.7928e+79,2.6255e+78,1.0122e+78,1.0432e+76,-3.9124e+76,-4.8599e+75,1.0059e+75,3.0781e+74,-5.0945e+72,-1.2835e+73,-1.253e+72,3.6669e+71,9.0099e+70,-4.8286e+69,-1.8681e+69,1.1302e+68,1.6535e+68,-1.4389e+68,8.1475e+68,3.9362e+69,4.8293e+69,2.3869e+69,3.9031e+69,-4.1705e+69,-4.4788e+69,-8.9108e+67,-3.7245e+69,1.7801e+69,3.1853e+69,8.8281e+68,-4.1544e+68,1.5104e+69,2.4348e+69,1.2579e+69,-1.3451e+69,-2.4398e+69,1.861e+69,4.3846e+69,-1.3435e+69,-4.6554e+69,8.9524e+68,-1.0013e+69,2.1356e+69,-5.1574e+68,4.4008e+69,-4.5306e+68,1.5171e+69,2.3306e+68,3.1389e+68,1.3585e+69,2.7161e+68,-1.308e+69,1.1765e+69,8.0376e+68,-1.7322e+69,-5.5999e+68,-3.081e+69,-2.6743e+69,4.304e+69,2.5235e+69,1.5845e+69,-2.3122e+68,2.0352e+68,2e+69,-4.3262e+69,3.1986e+69,-1.2556e+69,-2.6921e+69,-3.7909e+69,-7.3587e+69,2.1269e+68,1.8728e+69,4.5469e+69,2.9955e+69,9.3462e+69,-9.7407e+68,-1.5377e+69,-7.0861e+68,-7.0297e+68,9.6184e+68,-9.0796e+68,-1.0224e+69,-1.5429e+69,2.1168e+69,-1.921e+69,2.0838e+69,-3.1957e+69,-6.9389e+69,-6.1192e+69,1.3079e+69,-1.5397e+69,1.0389e+69,8.8843e+68,-1.104e+69,1.5162e+69,2.211e+69,7.3868e+68,-6.478e+69,2.8169e+69,-3.8048e+69,1.314e+68,-3.9777e+69,-1.8382e+68,-1.4656e+69,-2.2996e+68,5.6092e+69,-3.7643e+69,-2.4622e+68,3.0513e+69,-3.0069e+69,-1.5705e+67,4.7476e+69,9.0027e+67,4.2416e+68,2.5601e+69
